ID	POEM_NUMBER	POEM	STANZA	LINE_ORDER	LINE_IN_SOURCE	LINE	ALIGNMENT	RHYME	RHYME_WORD	RHYMEIDS
1207	69	中谷有蓷	69.3	6	嗟何b及矣	嗟 + 何 + 及 + 矣	嗟 + 何 + 及 + 矣	69.3.b	及	0 0 315 0
1208	70	兔爰	70.1	1	有兔爰爰	有 + 兔 + 爰 + 爰	有 + 兔 + 爰 + 爰		爰	0 0 0 0
1209	70	兔爰	70.1	2	雉離于a羅	雉 + 離 + 于 + 羅	雉 + 離 + 于 + 羅	70.1.a	羅	0 0 0 316
1210	70	兔爰	70.1	3	我生之初	我 + 生 + 之 + 初	我 + 生 + 之 + 初		初	0 0 0 0
1211	70	兔爰	70.1	4	尚無a為	尚 + 無 + 為	尚 + 無 + 為	70.1.a	為	0 0 316
1212	70	兔爰	70.1	5	我生之後	我 + 生 + 之 + 後	我 + 生 + 之 + 後		後	0 0 0 0
1213	70	兔爰	70.1	6	逢此百a罹	逢 + 此 + 百 + 罹	逢 + 此 + 百 + 罹	70.1.a	罹	0 0 0 316
1214	70	兔爰	70.1	7	尚寐無a吪	尚 + 寐 + 無 + 吪	尚 + 寐 + 無 + 吪	70.1.a	吪	0 0 0 316
1215	70	兔爰	70.2	1	有兔爰爰	有 + 兔 + 爰 + 爰	有 + 兔 + 爰 + 爰		爰	0 0 0 0
1216	70	兔爰	70.2	2	雉離于a罦	雉 + 離 + 于 + 罦	雉 + 離 + 于 + 罦	70.2.a	罦	0 0 0 317
1217	70	兔爰	70.2	3	我生之初	我 + 生 + 之 + 初	我 + 生 + 之 + 初		初	0 0 0 0
1218	70	兔爰	70.2	4	尚無a造	尚 + 無 + 造	尚 + 無 + 造	70.2.a	造	0 0 317
1219	70	兔爰	70.2	5	我生之後	我 + 生 + 之 + 後	我 + 生 + 之 + 後		後	0 0 0 0
1220	70	兔爰	70.2	6	逢此百a憂	逢 + 此 + 百 + 憂	逢 + 此 + 百 + 憂	70.2.a	憂	0 0 0 317
1221	70	兔爰	70.2	7	尚寐無a覺	尚 + 寐 + 無 + 覺	尚 + 寐 + 無 + 覺	70.2.a	覺	0 0 0 317
1222	70	兔爰	70.3	1	有兔爰爰	有 + 兔 + 爰 + 爰	有 + 兔 + 爰 + 爰		爰	0 0 0 0
1223	70	兔爰	70.3	2	雉離于a罿	雉 + 離 + 于 + 罿	雉 + 離 + 于 + 罿	70.3.a	罿	0 0 0 318
1224	70	兔爰	70.3	3	我生之初	我 + 生 + 之 + 初	我 + 生 + 之 + 初		初	0 0 0 0
1225	70	兔爰	70.3	4	尚無a庸	尚 + 無 + 庸	尚 + 無 + 庸	70.3.a	庸	0 0 318
1226	70	兔爰	70.3	5	我生之後	我 + 生 + 之 + 後	我 + 生 + 之 + 後		後	0 0 0 0
1227	70	兔爰	70.3	6	逢此百a凶	逢 + 此 + 百 + 凶	逢 + 此 + 百 + 凶	70.3.a	凶	0 0 0 318
1228	70	兔爰	70.3	7	尚寐無a聰	尚 + 寐 + 無 + 聰	尚 + 寐 + 無 + 聰	70.3.a	聰	0 0 0 318
1229	71	葛藟	71.1	1	綿綿葛a藟	綿 + 綿 + 葛 + 藟	綿 + 綿 + 葛 + 藟	71.1.a	藟	0 0 0 319
1230	71	葛藟	71.1	2	在河之b滸	在 + 河 + 之 + 滸	在 + 河 + 之 + 滸	71.1.b	滸	0 0 0 320
1231	71	葛藟	71.1	3	終遠兄a弟	終 + 遠 + 兄 + 弟	終 + 遠 + 兄 + 弟	71.1.a	弟	0 0 0 319
1232	71	葛藟	71.1	4	謂他人b父	謂 + 他 + 人 + 父	謂 + 他 + 人 + 父	71.1.b	父	0 0 0 320
1234	71	葛藟	71.1	6	亦莫我b顧	亦 + 莫 + 我 + 顧	亦 + 莫 + 我 + 顧	71.1.b	顧	0 0 0 320
1235	71	葛藟	71.2	1	綿綿葛a藟	綿 + 綿 + 葛 + 藟	綿 + 綿 + 葛 + 藟	71.2.a	藟	0 0 0 321
1236	71	葛藟	71.2	2	在河之b涘	在 + 河 + 之 + 涘	在 + 河 + 之 + 涘	71.2.b	涘	0 0 0 322
1237	71	葛藟	71.2	3	終遠兄a弟	終 + 遠 + 兄 + 弟	終 + 遠 + 兄 + 弟	71.2.a	弟	0 0 0 321
1238	71	葛藟	71.2	4	謂他人b母	謂 + 他 + 人 + 母	謂 + 他 + 人 + 母	71.2.b	母	0 0 0 322
1240	71	葛藟	71.2	6	亦莫我b有	亦 + 莫 + 我 + 有	亦 + 莫 + 我 + 有	71.2.b	有	0 0 0 322
1241	71	葛藟	71.3	1	綿綿葛a藟	綿 + 綿 + 葛 + 藟	綿 + 綿 + 葛 + 藟	71.3.a	藟	0 0 0 323
1242	71	葛藟	71.3	2	在河之b漘	在 + 河 + 之 + 漘	在 + 河 + 之 + 漘	71.3.b	漘	0 0 0 324
1243	71	葛藟	71.3	3	終遠兄a弟	終 + 遠 + 兄 + 弟	終 + 遠 + 兄 + 弟	71.3.a	弟	0 0 0 323
1244	71	葛藟	71.3	4	謂他人b昆	謂 + 他 + 人 + 昆	謂 + 他 + 人 + 昆	71.3.b	昆	0 0 0 324
1246	71	葛藟	71.3	6	亦莫我b聞	亦 + 莫 + 我 + 聞	亦 + 莫 + 我 + 聞	71.3.b	聞	0 0 0 324
1247	72	采葛	72.1	1	彼采a葛兮	彼 + 采 + 葛 + 兮	彼 + 采 + 葛 + 兮	72.1.a	葛	0 0 325 0
1248	72	采葛	72.1	2	一日不見	一 + 日 + 不 + 見	一 + 日 + 不 + 見		見	0 0 0 0
1249	72	采葛	72.1	3	如三a月兮	如 + 三 + 月 + 兮	如 + 三 + 月 + 兮	72.1.a	月	0 0 325 0
1250	72	采葛	72.2	1	彼采a蕭兮	彼 + 采 + 蕭 + 兮	彼 + 采 + 蕭 + 兮	72.2.a	蕭	0 0 326 0
1251	72	采葛	72.2	2	一日不見	一 + 日 + 不 + 見	一 + 日 + 不 + 見		見	0 0 0 0
1252	72	采葛	72.2	3	如三a秋兮	如 + 三 + 秋 + 兮	如 + 三 + 秋 + 兮	72.2.a	秋	0 0 326 0
1253	72	采葛	72.3	1	彼采a艾兮	彼 + 采 + 艾 + 兮	彼 + 采 + 艾 + 兮	72.3.a	艾	0 0 327 0
1254	72	采葛	72.3	2	一日不見	一 + 日 + 不 + 見	一 + 日 + 不 + 見		見	0 0 0 0
1255	72	采葛	72.3	3	如三a歲兮	如 + 三 + 歲 + 兮	如 + 三 + 歲 + 兮	72.3.a	歲	0 0 327 0
1256	73	大車	73.1	1	大車檻a檻	大 + 車 + 檻 + 檻	大 + 車 + 檻 + 檻	73.1.a	檻	0 0 0 328
1257	73	大車	73.1	2	毳衣如a菼	毳 + 衣 + 如 + 菼	毳 + 衣 + 如 + 菼	73.1.a	菼	0 0 0 328
1258	73	大車	73.1	3	豈不爾思	豈 + 不 + 爾 + 思	豈 + 不 + 爾 + 思		思	0 0 0 0
1259	73	大車	73.1	4	畏子不a敢	畏 + 子 + 不 + 敢	畏 + 子 + 不 + 敢	73.1.a	敢	0 0 0 328
1260	73	大車	73.2	1	大車啍a啍	大 + 車 + 啍 + 啍	大 + 車 + 啍 + 啍	73.2.a	啍	0 0 0 329
1261	73	大車	73.2	2	毳衣如a璊	毳 + 衣 + 如 + 璊	毳 + 衣 + 如 + 璊	73.2.a	璊	0 0 0 329
1262	73	大車	73.2	3	豈不爾思	豈 + 不 + 爾 + 思	豈 + 不 + 爾 + 思		思	0 0 0 0
1263	73	大車	73.2	4	畏子不a奔	畏 + 子 + 不 + 奔	畏 + 子 + 不 + 奔	73.2.a	奔	0 0 0 329
1264	73	大車	73.3	1	穀則異a室	穀 + 則 + 異 + 室	穀 + 則 + 異 + 室	73.3.a	室	0 0 0 330
1265	73	大車	73.3	2	死則同a穴	死 + 則 + 同 + 穴	死 + 則 + 同 + 穴	73.3.a	穴	0 0 0 330
1266	73	大車	73.3	3	謂予不信	謂 + 予 + 不 + 信	謂 + 予 + 不 + 信		信	0 0 0 0
1267	73	大車	73.3	4	有如皦a日	有 + 如 + 皦 + 日	有 + 如 + 皦 + 日	73.3.a	日	0 0 0 330
1268	74	丘中有麻	74.1	1	丘中有a麻	丘 + 中 + 有 + 麻	丘 + 中 + 有 + 麻	74.1.a	麻	0 0 0 331
1269	74	丘中有麻	74.1	2	彼留子a嗟	彼 + 留 + 子 + 嗟	彼 + 留 + 子 + 嗟	74.1.a	嗟	0 0 0 331
1271	74	丘中有麻	74.1	4	將其來a施a施	將 + 其 + 來 + 施 + 施	將 + 其 + 來 + 施 + 施	74.1.a	施	0 0 0 331 331
1273	74	丘中有麻	74.2	1	丘中有a麥	丘 + 中 + 有 + 麥	丘 + 中 + 有 + 麥	74.2.a	麥	0 0 0 332
1274	74	丘中有麻	74.2	2	彼留子a國	彼 + 留 + 子 + 國	彼 + 留 + 子 + 國	74.2.a	國	0 0 0 332
1276	74	丘中有麻	74.2	4	將其來a食	將 + 其 + 來 + 食	將 + 其 + 來 + 食	74.2.a	食	0 0 0 332
1277	74	丘中有麻	74.3	1	丘中有a李	丘 + 中 + 有 + 李	丘 + 中 + 有 + 李	74.3.a	李	0 0 0 333
1278	74	丘中有麻	74.3	2	彼留之a子	彼 + 留 + 之 + 子	彼 + 留 + 之 + 子	74.3.a	子	0 0 0 333
1280	74	丘中有麻	74.3	4	貽我佩a玖	貽 + 我 + 佩 + 玖	貽 + 我 + 佩 + 玖	74.3.a	玖	0 0 0 333
1281	75	緇衣	75.1	1	緇衣之a宜兮	緇 + 衣 + 之 + 宜 + 兮	緇 + 衣 + 之 + 宜 + 兮	75.1.a	宜	0 0 0 334 0
1282	75	緇衣	75.1	2	敝予又改a為兮	敝 + 予 + 又 + 改 + 為 + 兮	敝 + 予 + 又 + 改 + 為 + 兮	75.1.a	為	0 0 0 0 334 0
1283	75	緇衣	75.1	3	適子之b館兮	適 + 子 + 之 + 館 + 兮	適 + 子 + 之 + 館 + 兮	75.1.b	館	0 0 0 335 0
1284	75	緇衣	75.1	4	還予授子之b粲兮	還 + 予 + 授 + 子 + 之 + 粲 + 兮	還 + 予 + 授 + 子 + 之 + 粲 + 兮	75.1.b	粲	0 0 0 0 0 335 0
1285	75	緇衣	75.2	1	緇衣之a好兮	緇 + 衣 + 之 + 好 + 兮	緇 + 衣 + 之 + 好 + 兮	75.2.a	好	0 0 0 336 0
1286	75	緇衣	75.2	2	敝予又改a造兮	敝 + 予 + 又 + 改 + 造 + 兮	敝 + 予 + 又 + 改 + 造 + 兮	75.2.a	造	0 0 0 0 336 0
1287	75	緇衣	75.2	3	適子之b館兮	適 + 子 + 之 + 館 + 兮	適 + 子 + 之 + 館 + 兮	75.2.b	館	0 0 0 337 0
1288	75	緇衣	75.2	4	還予授子之b粲兮	還 + 予 + 授 + 子 + 之 + 粲 + 兮	還 + 予 + 授 + 子 + 之 + 粲 + 兮	75.2.b	粲	0 0 0 0 0 337 0
1289	75	緇衣	75.3	1	緇衣之a蓆兮	緇 + 衣 + 之 + 蓆 + 兮	緇 + 衣 + 之 + 蓆 + 兮	75.3.a	蓆	0 0 0 338 0
1290	75	緇衣	75.3	2	敝予又改a作兮	敝 + 予 + 又 + 改 + 作 + 兮	敝 + 予 + 又 + 改 + 作 + 兮	75.3.a	作	0 0 0 0 338 0
1291	75	緇衣	75.3	3	適子之b館兮	適 + 子 + 之 + 館 + 兮	適 + 子 + 之 + 館 + 兮	75.3.b	館	0 0 0 339 0
1292	75	緇衣	75.3	4	還予授子之b粲兮	還 + 予 + 授 + 子 + 之 + 粲 + 兮	還 + 予 + 授 + 子 + 之 + 粲 + 兮	75.3.b	粲	0 0 0 0 0 339 0
1293	76	將仲子	76.1	1	將仲子兮	將 + 仲 + 子 + 兮	將 + 仲 + 子 + 兮		子	0 0 0 0
1294	76	將仲子	76.1	2	無踰我a里	無 + 踰 + 我 + 里	無 + 踰 + 我 + 里	76.1.a	里	0 0 0 340
1295	76	將仲子	76.1	3	無折我樹a杞	無 + 折 + 我 + 樹 + 杞	無 + 折 + 我 + 樹 + 杞	76.1.a	杞	0 0 0 0 340
1296	76	將仲子	76.1	4	豈敢愛之	豈 + 敢 + 愛 + 之	豈 + 敢 + 愛 + 之		愛	0 0 0 0
1297	76	將仲子	76.1	5	畏我父a母	畏 + 我 + 父 + 母	畏 + 我 + 父 + 母	76.1.a	母	0 0 0 340
1298	76	將仲子	76.1	6	仲可b懷也	仲 + 可 + 懷 + 也	仲 + 可 + 懷 + 也	76.1.b	懷	0 0 341 0
1299	76	將仲子	76.1	7	父母之言	父 + 母 + 之 + 言	父 + 母 + 之 + 言		言	0 0 0 0
1300	76	將仲子	76.1	8	亦可b畏也	亦 + 可 + 畏 + 也	亦 + 可 + 畏 + 也	76.1.b	畏	0 0 341 0
1301	76	將仲子	76.2	1	將仲子兮	將 + 仲 + 子 + 兮	將 + 仲 + 子 + 兮		子	0 0 0 0
1302	76	將仲子	76.2	2	無踰我a牆	無 + 踰 + 我 + 牆	無 + 踰 + 我 + 牆	76.2.a	牆	0 0 0 342
1303	76	將仲子	76.2	3	無折我樹a桑	無 + 折 + 我 + 樹 + 桑	無 + 折 + 我 + 樹 + 桑	76.2.a	桑	0 0 0 0 342
1304	76	將仲子	76.2	4	豈敢愛之	豈 + 敢 + 愛 + 之	豈 + 敢 + 愛 + 之		愛	0 0 0 0
1305	76	將仲子	76.2	5	畏我諸a兄	畏 + 我 + 諸 + 兄	畏 + 我 + 諸 + 兄	76.2.a	兄	0 0 0 342
1306	76	將仲子	76.2	6	仲可b懷也	仲 + 可 + 懷 + 也	仲 + 可 + 懷 + 也	76.2.b	懷	0 0 343 0
1307	76	將仲子	76.2	7	諸兄之言	諸 + 兄 + 之 + 言	諸 + 兄 + 之 + 言		言	0 0 0 0
1308	76	將仲子	76.2	8	亦可b畏也	亦 + 可 + 畏 + 也	亦 + 可 + 畏 + 也	76.2.b	畏	0 0 343 0
1309	76	將仲子	76.3	1	將仲子兮	將 + 仲 + 子 + 兮	將 + 仲 + 子 + 兮		子	0 0 0 0
1310	76	將仲子	76.3	2	無踰我a園	無 + 踰 + 我 + 園	無 + 踰 + 我 + 園	76.3.a	園	0 0 0 344
1311	76	將仲子	76.3	3	無折我樹a檀	無 + 折 + 我 + 樹 + 檀	無 + 折 + 我 + 樹 + 檀	76.3.a	檀	0 0 0 0 344
1312	76	將仲子	76.3	4	豈敢愛之	豈 + 敢 + 愛 + 之	豈 + 敢 + 愛 + 之		愛	0 0 0 0
1313	76	將仲子	76.3	5	畏人之多a言	畏 + 人 + 之 + 多 + 言	畏 + 人 + 之 + 多 + 言	76.3.a	言	0 0 0 0 344
1314	76	將仲子	76.3	6	仲可b懷也	仲 + 可 + 懷 + 也	仲 + 可 + 懷 + 也	76.3.b	懷	0 0 345 0
1315	76	將仲子	76.3	7	人之多言	人 + 之 + 多 + 言	人 + 之 + 多 + 言		言	0 0 0 0
1316	76	將仲子	76.3	8	亦可b畏也	亦 + 可 + 畏 + 也	亦 + 可 + 畏 + 也	76.3.b	畏	0 0 345 0
1317	77	叔于田	77.1	1	叔于a田	叔 + 于 + 田	叔 + 于 + 田	77.1.a	田	0 0 346
1318	77	叔于田	77.1	2	巷無居a人	巷 + 無 + 居 + 人	巷 + 無 + 居 + 人	77.1.a	人	0 0 0 346
1319	77	叔于田	77.1	3	豈無居a人	豈 + 無 + 居 + 人	豈 + 無 + 居 + 人	77.1.a	人	0 0 0 346
1320	77	叔于田	77.1	4	不如叔也	不 + 如 + 叔 + 也	不 + 如 + 叔 + 也		叔	0 0 0 0
1321	77	叔于田	77.1	5	洵美且a仁	洵 + 美 + 且 + 仁	洵 + 美 + 且 + 仁	77.1.a	仁	0 0 0 346
1322	77	叔于田	77.2	1	叔于a狩	叔 + 于 + 狩	叔 + 于 + 狩	77.2.a	狩	0 0 347
1323	77	叔于田	77.2	2	巷無飲a酒	巷 + 無 + 飲 + 酒	巷 + 無 + 飲 + 酒	77.2.a	酒	0 0 0 347
1324	77	叔于田	77.2	3	豈無飲a酒	豈 + 無 + 飲 + 酒	豈 + 無 + 飲 + 酒	77.2.a	酒	0 0 0 347
1325	77	叔于田	77.2	4	不如叔也	不 + 如 + 叔 + 也	不 + 如 + 叔 + 也		叔	0 0 0 0
1326	77	叔于田	77.2	5	洵美且a好	洵 + 美 + 且 + 好	洵 + 美 + 且 + 好	77.2.a	好	0 0 0 347
1327	77	叔于田	77.3	1	叔適a野	叔 + 適 + 野	叔 + 適 + 野	77.3.a	野	0 0 348
1328	77	叔于田	77.3	2	巷無服a馬	巷 + 無 + 服 + 馬	巷 + 無 + 服 + 馬	77.3.a	馬	0 0 0 348
1329	77	叔于田	77.3	3	豈無服a馬	豈 + 無 + 服 + 馬	豈 + 無 + 服 + 馬	77.3.a	馬	0 0 0 348
1330	77	叔于田	77.3	4	不如叔也	不 + 如 + 叔 + 也	不 + 如 + 叔 + 也		叔	0 0 0 0
1331	77	叔于田	77.3	5	洵美且a武	洵 + 美 + 且 + 武	洵 + 美 + 且 + 武	77.3.a	武	0 0 0 348
1332	78	大叔于田	78.1	1	叔于田	叔 + 于 + 田	叔 + 于 + 田		田	0 0 0
1333	78	大叔于田	78.1	2	乘乘a馬	乘 + 乘 + 馬	乘 + 乘 + 馬	78.1.a	馬	0 0 349
1334	78	大叔于田	78.1	3	執轡如a組	執 + 轡 + 如 + 組	執 + 轡 + 如 + 組	78.1.a	組	0 0 0 349
1335	78	大叔于田	78.1	4	兩驂如a舞	兩 + 驂 + 如 + 舞	兩 + 驂 + 如 + 舞	78.1.a	舞	0 0 0 349
1336	78	大叔于田	78.1	5	叔在藪	叔 + 在 + 藪	叔 + 在 + 藪		藪	0 0 0
1337	78	大叔于田	78.1	6	火烈具a舉	火 + 烈 + 具 + 舉	火 + 烈 + 具 + 舉	78.1.a	舉	0 0 0 349
1338	78	大叔于田	78.1	7	襢裼暴a虎	襢 + 裼 + 暴 + 虎	襢 + 裼 + 暴 + 虎	78.1.a	虎	0 0 0 349
1339	78	大叔于田	78.1	8	獻于公a所	獻 + 于 + 公 + 所	獻 + 于 + 公 + 所	78.1.a	所	0 0 0 349
1340	78	大叔于田	78.1	9	將叔無狃	將 + 叔 + 無 + 狃	將 + 叔 + 無 + 狃		狃	0 0 0 0
1341	78	大叔于田	78.1	10	戒其傷a女	戒 + 其 + 傷 + 女	戒 + 其 + 傷 + 女	78.1.a	女	0 0 0 349
1342	78	大叔于田	78.2	1	叔于田	叔 + 于 + 田	叔 + 于 + 田		田	0 0 0
1343	78	大叔于田	78.2	2	乘乘a黃	乘 + 乘 + 黃	乘 + 乘 + 黃	78.2.a	黃	0 0 350
1344	78	大叔于田	78.2	3	兩服上a襄	兩 + 服 + 上 + 襄	兩 + 服 + 上 + 襄	78.2.a	襄	0 0 0 350
1345	78	大叔于田	78.2	4	兩驂雁a行	兩 + 驂 + 雁 + 行	兩 + 驂 + 雁 + 行	78.2.a	行	0 0 0 350
1346	78	大叔于田	78.2	5	叔在藪	叔 + 在 + 藪	叔 + 在 + 藪		藪	0 0 0
1347	78	大叔于田	78.2	6	火烈具a揚	火 + 烈 + 具 + 揚	火 + 烈 + 具 + 揚	78.2.a	揚	0 0 0 350
1348	78	大叔于田	78.2	7	叔善b射忌	叔 + 善 + 射 + 忌	叔 + 善 + 射 + 忌	78.2.b	射	0 0 351 0
1349	78	大叔于田	78.2	8	又良b御忌	又 + 良 + 御 + 忌	又 + 良 + 御 + 忌	78.2.b	御	0 0 351 0
1350	78	大叔于田	78.2	9	抑磬c控忌	抑 + 磬 + 控 + 忌	抑 + 磬 + 控 + 忌	78.2.c	控	0 0 352 0
1351	78	大叔于田	78.2	10	抑縱c送忌	抑 + 縱 + 送 + 忌	抑 + 縱 + 送 + 忌	78.2.c	送	0 0 352 0
1352	78	大叔于田	78.3	1	叔于田	叔 + 于 + 田	叔 + 于 + 田		田	0 0 0
1353	78	大叔于田	78.3	2	乘乘a鴇	乘 + 乘 + 鴇	乘 + 乘 + 鴇	78.3.a	鴇	0 0 353
1354	78	大叔于田	78.3	3	兩服齊a首	兩 + 服 + 齊 + 首	兩 + 服 + 齊 + 首	78.3.a	首	0 0 0 353
1355	78	大叔于田	78.3	4	兩驂如a手	兩 + 驂 + 如 + 手	兩 + 驂 + 如 + 手	78.3.a	手	0 0 0 353
1356	78	大叔于田	78.3	5	叔在藪	叔 + 在 + 藪	叔 + 在 + 藪		藪	0 0 0
1357	78	大叔于田	78.3	6	火烈具a阜	火 + 烈 + 具 + 阜	火 + 烈 + 具 + 阜	78.3.a	阜	0 0 0 353
1358	78	大叔于田	78.3	7	叔馬b慢忌	叔 + 馬 + 慢 + 忌	叔 + 馬 + 慢 + 忌	78.3.b	慢	0 0 354 0
1359	78	大叔于田	78.3	8	叔發b罕忌	叔 + 發 + 罕 + 忌	叔 + 發 + 罕 + 忌	78.3.b	罕	0 0 354 0
1360	78	大叔于田	78.3	9	抑釋c掤忌	抑 + 釋 + 掤 + 忌	抑 + 釋 + 掤 + 忌	78.3.c	掤	0 0 355 0
1361	78	大叔于田	78.3	10	抑鬯c弓忌	抑 + 鬯 + 弓 + 忌	抑 + 鬯 + 弓 + 忌	78.3.c	弓	0 0 355 0
1362	79	清人	79.1	1	清人在a彭	清 + 人 + 在 + 彭	清 + 人 + 在 + 彭	79.1.a	彭	0 0 0 356
1363	79	清人	79.1	2	駟介a旁a旁	駟 + 介 + 旁 + 旁	駟 + 介 + 旁 + 旁	79.1.a	旁	0 0 356 356
1365	79	清人	79.1	4	二矛重a英	二 + 矛 + 重 + 英	二 + 矛 + 重 + 英	79.1.a	英	0 0 0 356
1366	79	清人	79.1	5	河上乎翱a翔	河 + 上 + 乎 + 翱 + 翔	河 + 上 + 乎 + 翱 + 翔	79.1.a	翔	0 0 0 0 356
1367	79	清人	79.2	1	清人在a消	清 + 人 + 在 + 消	清 + 人 + 在 + 消	79.2.a	消	0 0 0 357
1368	79	清人	79.2	2	駟介a麃a麃	駟 + 介 + 麃 + 麃	駟 + 介 + 麃 + 麃	79.2.a	麃	0 0 357 357
1370	79	清人	79.2	4	二矛重a喬	二 + 矛 + 重 + 喬	二 + 矛 + 重 + 喬	79.2.a	喬	0 0 0 357
1371	79	清人	79.2	5	河上乎逍a遙	河 + 上 + 乎 + 逍 + 遙	河 + 上 + 乎 + 逍 + 遙	79.2.a	遙	0 0 0 0 357
1372	79	清人	79.3	1	清人在a軸	清 + 人 + 在 + 軸	清 + 人 + 在 + 軸	79.3.a	軸	0 0 0 358
1373	79	清人	79.3	2	駟介a陶a陶	駟 + 介 + 陶 + 陶	駟 + 介 + 陶 + 陶	79.3.a	陶	0 0 358 358
1375	79	清人	79.3	4	左旋右a抽	左 + 旋 + 右 + 抽	左 + 旋 + 右 + 抽	79.3.a	抽	0 0 0 358
1376	79	清人	79.3	5	中軍作a好	中 + 軍 + 作 + 好	中 + 軍 + 作 + 好	79.3.a	好	0 0 0 358
1377	80	羔裘	80.1	1	羔裘如a濡	羔 + 裘 + 如 + 濡	羔 + 裘 + 如 + 濡	80.1.a	濡	0 0 0 359
1378	80	羔裘	80.1	2	洵直且a侯	洵 + 直 + 且 + 侯	洵 + 直 + 且 + 侯	80.1.a	侯	0 0 0 359
1379	80	羔裘	80.1	3	彼其之子	彼 + 其 + 之 + 子	彼 + 其 + 之 + 子		子	0 0 0 0
1380	80	羔裘	80.1	4	舍命不a渝	舍 + 命 + 不 + 渝	舍 + 命 + 不 + 渝	80.1.a	渝	0 0 0 359
1381	80	羔裘	80.2	1	羔裘豹a飾	羔 + 裘 + 豹 + 飾	羔 + 裘 + 豹 + 飾	80.2.a	飾	0 0 0 360
1382	80	羔裘	80.2	2	孔武有a力	孔 + 武 + 有 + 力	孔 + 武 + 有 + 力	80.2.a	力	0 0 0 360
1383	80	羔裘	80.2	3	彼其之子	彼 + 其 + 之 + 子	彼 + 其 + 之 + 子		子	0 0 0 0
1384	80	羔裘	80.2	4	邦之司a直	邦 + 之 + 司 + 直	邦 + 之 + 司 + 直	80.2.a	直	0 0 0 360
1385	80	羔裘	80.3	1	羔裘a晏兮	羔 + 裘 + 晏 + 兮	羔 + 裘 + 晏 + 兮	80.3.a	晏	0 0 361 0
1386	80	羔裘	80.3	2	三英a粲兮	三 + 英 + 粲 + 兮	三 + 英 + 粲 + 兮	80.3.a	粲	0 0 361 0
1387	80	羔裘	80.3	3	彼其之子	彼 + 其 + 之 + 子	彼 + 其 + 之 + 子		子	0 0 0 0
1388	80	羔裘	80.3	4	邦之a彥兮	邦 + 之 + 彥 + 兮	邦 + 之 + 彥 + 兮	80.3.a	彥	0 0 361 0
1389	81	遵大路	81.1	1	遵大a路兮	遵 + 大 + 路 + 兮	遵 + 大 + 路 + 兮	81.1.a	路	0 0 362 0
1390	81	遵大路	81.1	2	摻執子之a怯兮	摻 + 執 + 子 + 之 + 怯 + 兮	摻 + 執 + 子 + 之 + 怯 + 兮	81.1.a	怯	0 0 0 0 362 0
1391	81	遵大路	81.1	3	無我a惡兮	無 + 我 + 惡 + 兮	無 + 我 + 惡 + 兮	81.1.a	惡	0 0 362 0
1392	81	遵大路	81.1	4	不寁a故也	不 + 寁 + 故 + 也	不 + 寁 + 故 + 也	81.1.a	故	0 0 362 0
1393	81	遵大路	81.2	1	遵大路兮	遵 + 大 + 路 + 兮	遵 + 大 + 路 + 兮		路	0 0 0 0
1394	81	遵大路	81.2	2	摻執子之a手兮	摻 + 執 + 子 + 之 + 手 + 兮	摻 + 執 + 子 + 之 + 手 + 兮	81.2.a	手	0 0 0 0 363 0
1395	81	遵大路	81.2	3	無我a魗兮	無 + 我 + 魗 + 兮	無 + 我 + 魗 + 兮	81.2.a	魗	0 0 363 0
1396	81	遵大路	81.2	4	不寁a好也	不 + 寁 + 好 + 也	不 + 寁 + 好 + 也	81.2.a	好	0 0 363 0
1397	82	女曰雞鳴	82.1	1	女曰雞鳴	女 + 曰 + 雞 + 鳴	女 + 曰 + 雞 + 鳴		鳴	0 0 0 0
1398	82	女曰雞鳴	82.1	2	士曰昧a旦	士 + 曰 + 昧 + 旦	士 + 曰 + 昧 + 旦	82.1.a	旦	0 0 0 364
1399	82	女曰雞鳴	82.1	3	子興視夜	子 + 興 + 視 + 夜	子 + 興 + 視 + 夜		夜	0 0 0 0
1400	82	女曰雞鳴	82.1	4	明星有a爛	明 + 星 + 有 + 爛	明 + 星 + 有 + 爛	82.1.a	爛	0 0 0 364
1401	82	女曰雞鳴	82.1	5	將翱將翔	將 + 翱 + 將 + 翔	將 + 翱 + 將 + 翔		翔	0 0 0 0
1402	82	女曰雞鳴	82.1	6	弋鳧與a鴈	弋 + 鳧 + 與 + 鴈	弋 + 鳧 + 與 + 鴈	82.1.a	鴈	0 0 0 364
1403	82	女曰雞鳴	82.2	1	弋言a加之	弋 + 言 + 加 + 之	弋 + 言 + 加 + 之	82.2.a	加	0 0 365 0
1404	82	女曰雞鳴	82.2	2	與子a宜之	與 + 子 + 宜 + 之	與 + 子 + 宜 + 之	82.2.a	宜	0 0 365 0
1405	82	女曰雞鳴	82.2	3	宜言飲b酒	宜 + 言 + 飲 + 酒	宜 + 言 + 飲 + 酒	82.2.b	酒	0 0 0 366
1406	82	女曰雞鳴	82.2	4	與子偕b老	與 + 子 + 偕 + 老	與 + 子 + 偕 + 老	82.2.b	老	0 0 0 366
1407	82	女曰雞鳴	82.2	5	琴瑟在御	琴 + 瑟 + 在 + 御	琴 + 瑟 + 在 + 御		御	0 0 0 0
1408	82	女曰雞鳴	82.2	6	莫不靜b好	莫 + 不 + 靜 + 好	莫 + 不 + 靜 + 好	82.2.b	好	0 0 0 366
